round, loss_no_selection, loss_truflaas, loss_trustfed, accuracy_no_selection, accuracy_truflaas, accuracy_trustfed, precision_no_selection, precision_truflaas, precision_trustfed, recall_no_selection, recall_truflaas, recall_trustfed, f1_no_selection, f1_truflaas, f1_trustfed
0, 2.203784942626953, 2.2582478523254395, 2.2499072551727295, 0.574034723396035, 0.6105027406852921, 0.46970154299374595, 0.9505907893180847, 1.0, 0.7037266492843628, 0.00534252543002367, 1.2073503057763446e-05, 0.06178615242242813, 0.010625332593917847, 2.414671325823292e-05, 0.11359849572181702, 
1, 2.0592994689941406, 2.0888054370880127, 2.1767454147338867, 0.6959650351338952, 0.6714437495472436, 0.5196134064182745, 0.8198301196098328, 0.8174325227737427, 0.7108659744262695, 0.26450029015541077, 0.2819947898387909, 0.059516336768865585, 0.3999616205692291, 0.4193304479122162, 0.10983672738075256, 
2, 1.9625208377838135, 1.9718517065048218, 2.1047961711883545, 0.7116907734286335, 0.7208364523217348, 0.6566537077729215, 0.868638277053833, 0.8656007051467896, 0.835054874420166, 0.47075796127319336, 0.4692789614200592, 0.20448893308639526, 0.610601007938385, 0.6086063981056213, 0.32852768898010254, 
3, 1.8897615671157837, 1.9051588773727417, 2.0553321838378906, 0.733773211310458, 0.7409146886243451, 0.701881051843624, 0.8855166435241699, 0.7700304985046387, 0.8927139639854431, 0.5541134476661682, 0.6769492626190186, 0.3481515347957611, 0.6816704273223877, 0.7204959988594055, 0.500940203666687, 
4, 1.8510624170303345, 1.8483012914657593, 2.0085208415985107, 0.7535918672880496, 0.7512496076111366, 0.7148842151015382, 0.7807618379592896, 0.7808652520179749, 0.8984532952308655, 0.7051469087600708, 0.7029918432235718, 0.4428862929344177, 0.7410303354263306, 0.7398850321769714, 0.593306303024292, 
5, 1.823302149772644, 1.8228217363357544, 1.9859977960586548, 0.7684845338420303, 0.7626711419119601, 0.7262272716296815, 0.7841854691505432, 0.8841370940208435, 0.884782075881958, 0.7296742796897888, 0.595308244228363, 0.49291887879371643, 0.7559483647346497, 0.7115288972854614, 0.6331210732460022, 
6, 1.802635908126831, 1.8140853643417358, 1.972050428390503, 0.7699997585299302, 0.768870885953686, 0.7318474875039239, 0.7785465121269226, 0.786431074142456, 0.7624709010124207, 0.7323183417320251, 0.7342561483383179, 0.615175187587738, 0.7547250986099243, 0.7594485282897949, 0.6809486746788025, 
7, 1.7912880182266235, 1.813578724861145, 1.9495168924331665, 0.7805338903242943, 0.7542377997247242, 0.7281650689397049, 0.7868933081626892, 0.7774768471717834, 0.8740715980529785, 0.7418986558914185, 0.7383008003234863, 0.5221729874610901, 0.7637338042259216, 0.7573825716972351, 0.6537773609161377, 
8, 1.7869426012039185, 1.7869467735290527, 1.9326939582824707, 0.7740383454470818, 0.7763021273513148, 0.73493830439717, 0.7887131571769714, 0.7893801331520081, 0.882679283618927, 0.7535797953605652, 0.7454060316085815, 0.5522420406341553, 0.7707462906837463, 0.7667630314826965, 0.6794136762619019, 
9, 1.7851859331130981, 1.7819687128067017, 1.9178125858306885, 0.7779863810880642, 0.7808779851737377, 0.733072948108082, 0.7857689261436462, 0.7931742668151855, 0.8754931688308716, 0.7629005312919617, 0.7577511668205261, 0.5585806369781494, 0.7741658091545105, 0.7750580906867981, 0.6820199489593506, 
