round, loss_no_selection, loss_truflaas, loss_trustfed, accuracy_no_selection, accuracy_truflaas, accuracy_trustfed, precision_no_selection, precision_truflaas, precision_trustfed, recall_no_selection, recall_truflaas, recall_trustfed, f1_no_selection, f1_truflaas, f1_trustfed
0, 2.2003402709960938, 2.1719260215759277, 2.154282808303833, 0.616847366768889, 0.6529592157052133, 0.6139557626832154, 0.9047064185142517, 1.0, 0.7652187347412109, 0.07032211869955063, 0.02479293942451477, 0.1796175092458725, 0.13050052523612976, 0.048386238515377045, 0.29094284772872925, 
1, 1.9101855754852295, 1.8980509042739868, 1.8837053775787354, 0.7364535290850699, 0.7440839832902711, 0.7240540410016179, 0.8841322064399719, 0.7771098613739014, 0.7537696361541748, 0.5408325791358948, 0.6859923005104065, 0.6859380006790161, 0.6711288094520569, 0.7287137508392334, 0.7182558178901672, 
2, 1.8213731050491333, 1.820172905921936, 1.8211617469787598, 0.7661181271581388, 0.7719375558399536, 0.7637336102190133, 0.7778217792510986, 0.7852142453193665, 0.7847194075584412, 0.7112017869949341, 0.7197860479354858, 0.7186692357063293, 0.7430214285850525, 0.7510778307914734, 0.7502433061599731, 
3, 1.7983566522598267, 1.7861758470535278, 1.7843228578567505, 0.7618622171781808, 0.7838480670320914, 0.7818378287011325, 0.7900930643081665, 0.791302502155304, 0.7943263649940491, 0.7270724177360535, 0.753646194934845, 0.7452672123908997, 0.7572738528251648, 0.772015392780304, 0.7690151333808899, 
4, 1.784354567527771, 1.7728394269943237, 1.7731937170028687, 0.7796223408108565, 0.7868543694009128, 0.7923719604954966, 0.7938109040260315, 0.7922242283821106, 0.7994545102119446, 0.7553787231445312, 0.7772982120513916, 0.7732535600662231, 0.7741180658340454, 0.7846902012825012, 0.7861356735229492, 
5, 1.7715617418289185, 1.7669153213500977, 1.7722982168197632, 0.7858945258735179, 0.7864559437857678, 0.7753483205756646, 0.7970442771911621, 0.7899528741836548, 0.7916783690452576, 0.7696617245674133, 0.7814454436302185, 0.7672711610794067, 0.7831136584281921, 0.785676121711731, 0.7792837023735046, 
6, 1.7651680707931519, 1.7560889720916748, 1.7615773677825928, 0.8041677734044865, 0.8017409992031488, 0.7873191992852486, 0.810206949710846, 0.8049654960632324, 0.7961357235908508, 0.7851942777633667, 0.797195315361023, 0.7798094749450684, 0.7975044250488281, 0.8010615110397339, 0.7878879904747009, 
7, 1.7615411281585693, 1.7558833360671997, 1.7596384286880493, 0.8003706565571197, 0.7966399439789438, 0.7943701253229662, 0.8056705594062805, 0.798519492149353, 0.8017230033874512, 0.792854905128479, 0.7924987077713013, 0.785369336605072, 0.799211323261261, 0.7954976558685303, 0.7934618592262268, 
8, 1.761078953742981, 1.7488855123519897, 1.7532296180725098, 0.7841136841088547, 0.803268297394538, 0.7982759037017362, 0.7906973958015442, 0.8044528961181641, 0.8041149973869324, 0.7772559523582458, 0.8007087111473083, 0.7903677821159363, 0.7839189767837524, 0.8025763630867004, 0.797182023525238, 
9, 1.757158637046814, 1.7444370985031128, 1.749323844909668, 0.7967908627725594, 0.8139714582377514, 0.8040591118730833, 0.7991104125976562, 0.8157482743263245, 0.807895839214325, 0.7938811779022217, 0.8118284344673157, 0.7981612086296082, 0.7964871525764465, 0.813783586025238, 0.802998960018158, 
