0,31.2845885753632
1,74.0312933921814
2,79.3174579739571
3,82.6566591858864
4,84.4329282641411
5,83.8122397661209
6,83.7413609027863
7,83.6277440190315
8,83.5206553339958
9,83.835706114769
10,83.6159273982048
11,83.5248157382011
12,83.5247486829758
13,83.4860548377037
14,82.9832464456558
