0,46.720552444458
1,82.5465261936188
2,90.2605772018433
3,92.2904714941978
4,91.6447639465332
5,93.9233180135488
6,93.5257539153099
7,95.3161969780922
8,94.1474933177233
9,95.3585468232632
10,95.2760234475136
11,95.53979113698
12,97.5313356146216
13,95.0676951557398
14,95.8390720188618
